folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom
08,1247669,08-163597,00,Tern Construction Management Ltd,,Issued,2008-02-08,2008-12-31,Contractor *Historic*,Building,,,,,North Vancouver,BC,CA,,,000,171.0,2025-04-22T14:21:03+00:00,
08,1247698,08-163625,00,Hometech Installation 2000 Ltd,,Issued,2008-02-08,2008-12-31,Contractor - Special Trades *Historic*,Demolition/Excavation,,,,,New Westminster,BC,CA,,,000,181.0,2025-04-22T14:21:03+00:00,
08,1247827,08-163730,00,Paul Poh Hock Wong (Paul Wong),Paul P H Wong,Issued,2008-02-11,2008-12-31,Contractor *Historic*,Building,,,,,Burnaby,BC,CA,,,000,171.0,2025-04-22T14:21:03+00:00,
08,1248253,08-164137,00,True North Concrete Lifting Ltd,,Pending,,,Contractor - Special Trades *Historic*,Other,,,,,Surrey,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
08,1248293,08-164176,00,Westridge Electric Co Ltd,,Issued,2008-02-19,2008-12-31,Electrical Contractor *Historic*,,,,,,Burnaby,BC,CA,,,000,149.0,2025-04-22T14:21:03+00:00,
08,1248332,08-164214,00,,,Cancelled,,,Ltd Service Food Establishment *Historic*,,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1248966,08-164814,00,3M Canada Company,,Issued,2008-02-18,2008-12-31,Wholesale  Dealer *Historic*,,,,,,Delta,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
08,1249552,08-165376,00,(Frank Carnovale),Carnovale Contracting,Issued,2008-02-21,2008-12-31,Contractor *Historic*,Alterations & Repairs,,,,,Burnaby,BC,CA,,,000,171.0,2025-04-22T14:21:03+00:00,
08,1250047,08-165848,00,Alpha-Omega Homestay & Rental Services Ltd,,Issued,2008-03-04,2008-12-31,Referral Services *Historic*,,,,,,Port Coquitlam,BC,CA,,,000,20.0,2025-04-22T14:21:03+00:00,
08,1250191,08-165990,00,Dataplus Cabling Inc,Pendlebury Systems,Issued,2008-03-12,2008-12-31,Electrical Contractor *Historic*,,,,,,Langley,BC,CA,,,000,113.0,2025-04-22T14:21:03+00:00,
08,1250514,08-166300,00,Hector Leonel Paz Villanueva (Hector Villanueva),,Issued,2008-02-28,2008-12-31,Contractor *Historic*,Building,,,,,Surrey,BC,CA,,,000,171.0,2025-04-22T14:21:03+00:00,
08,1250696,08-166470,00,,,Cancelled,,,Office *Historic*,Other,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1251435,08-167183,00,,,Cancelled,,,Computer Services *Historic*,Design,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1255083,08-170828,00,Briar Design & Construction Ltd,,Issued,2008-03-12,2008-12-31,Contractor *Historic*,Alterations & Repairs,,,,,Burnaby,BC,CA,,,000,156.0,2025-04-22T14:21:03+00:00,
08,1255939,08-171670,00,Kearney Plumbing & Heating Inc,,Issued,2008-03-17,2008-12-31,Plumber & Gas Contractor *Historic*,,,,,,Surrey,BC,CA,,,000,136.0,2025-04-22T14:21:03+00:00,
08,1256467,08-172192,00,Richard Rupert Goosen (Richard Goosen),,Issued,2008-03-25,2008-12-31,Contractor - Special Trades *Historic*,Installation,,,,,Richmond,BC,CA,,,000,156.0,2025-04-22T14:21:03+00:00,
08,1256936,08-172651,00,,,Cancelled,,,Health Services *Historic*,Dentist,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1258112,08-173798,00,Delco Electric Ltd,,Issued,2008-08-20,2008-12-31,Electrical Contractor *Historic*,,,,,,Delta,BC,CA,,,000,20.0,2025-04-22T14:21:03+00:00,
08,1258897,08-174556,00,Solid Entertainment Ltd,,Issued,2008-04-16,2008-04-20,Late Night Dance Event *Historic*,Late Night Dance - 350 to 750 persons,,,,,West Vancouver,BC,CA,,,000,434.0,2025-04-22T14:21:03+00:00,
08,1261713,08-177364,00,Redtree Produtions Inc,,Issued,2008-04-16,2008-12-31,Temporary Filming Company,,,,,,Boston,MA,,,,000,79.0,2025-04-22T14:21:03+00:00,
08,1262927,08-178539,00,Ronald Michael Schwedas (Ronald Schwedas),Custom Red Services,Issued,2008-04-28,2008-12-31,Contractor - Special Trades *Historic*,Flooring,,,,,Surrey,BC,CA,,,000,20.0,2025-04-22T14:21:03+00:00,
08,1262987,08-178598,00,Resolution Fitness Inc,,Issued,2008-04-28,2008-12-31,Office *Historic*,Other,,,,,Coquitlam,BC,CA,,,000,122.0,2025-04-22T14:21:03+00:00,
08,1263456,08-179060,00,,,Cancelled,,,Retail Dealer - Food *Historic*,Convenience Store,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1263473,08-179076,00,535396 BC Ltd,JBS Construction,Issued,2008-05-02,2008-12-31,Contractor *Historic*,Alterations & Repairs,,,,,North Vancouver,BC,CA,,,000,125.0,2025-04-22T14:21:03+00:00,
08,1264005,08-179602,00,APNA Demolition & Excavation Ltd,,Issued,2008-05-07,2008-12-31,Equipment Operator *Historic*,,,,,,Surrey,BC,CA,,,000,109.0,2025-04-22T14:21:03+00:00,
08,1264134,08-179730,00,Seismic 2000 Construction Ltd,,Issued,2008-05-07,2008-12-31,Contractor *Historic*,Building,,,,,Langley,BC,CA,,,000,125.0,2025-04-22T14:21:03+00:00,
08,1264334,08-179926,00,D G S Construction Company Ltd,,Issued,2008-05-09,2008-12-31,Contractor *Historic*,Building,,,,,Surrey,BC,CA,,,000,125.0,2025-04-22T14:21:03+00:00,
08,1264533,08-180124,00,Industry Films,,Issued,2008-05-12,2008-12-31,Temporary Filming Company,,,,,,Toronto,ON,CA,,,000,79.0,2025-04-22T14:21:03+00:00,
08,1267585,08-183170,00,IMG Canada Ltd,,Issued,2008-07-23,,Exhibitions/Shows/Concerts *Historic*,Concert: 2000+ people,,,,,New York,NY,,,,000,175.0,2025-04-22T14:21:03+00:00,
08,1267793,08-183368,00,Toronto Artscape Inc,,Issued,2008-05-22,2008-12-31,Office *Historic*,Consultant,,,,,Toronto,ON,CA,,,000,163.0,2025-04-22T14:21:03+00:00,
08,1268816,08-184368,00,Eton West Construction Inc,,Issued,2008-06-04,2008-12-31,Contractor *Historic*,Building,,,,,North Vancouver,BC,CA,,,000,125.0,2025-04-22T14:21:03+00:00,
08,1269174,08-184720,00,(Rosauro Abinoja),R A Electric,Issued,2008-05-29,2008-12-31,Electrical Contractor *Historic*,,,,,,Surrey,BC,CA,,,000,109.0,2025-04-22T14:21:03+00:00,
08,1270877,08-186400,00,Kevin Patrick Warr & Graham Langmead,GKM Renovations,Issued,2008-06-20,2008-12-31,Contractor *Historic*,Alterations & Repairs,,,,,Richmond,BC,CA,,,000,125.0,2025-04-22T14:21:03+00:00,
08,1272146,08-187649,00,Power Electrical Cotractors Ltd,,Issued,2008-06-25,2008-12-31,Electrical Contractor *Historic*,,,,,,Surrey,BC,CA,,,000,95.0,2025-04-22T14:21:03+00:00,
08,1272437,08-187934,00,Ferry Sindharta Lianto (Ferry Lianto),HCM Solutions,Issued,2008-06-27,2008-12-31,Computer Services *Historic*,Other,,,,,Richmond Hill,ON,CA,,,000,95.0,2025-04-22T14:21:03+00:00,
08,1272541,08-188037,00,D McLean Construction Ltd,,Issued,2008-06-27,2008-12-31,Contractor *Historic*,Building,,,,,North Vancouver,BC,CA,,,000,93.0,2025-04-22T14:21:03+00:00,
08,1272965,08-188447,00,Midas Construction Inc,,Issued,2008-07-03,2008-12-31,Contractor *Historic*,Building,,,,,Langley,BC,CA,,,000,137.0,2025-04-22T14:21:03+00:00,
08,1274127,08-189594,00,Currenttec Enterprises Ltd,,Issued,2008-07-14,2008-12-31,Electrical Contractor *Historic*,,,,,,Coquitlam,BC,CA,,,000,91.0,2025-04-22T14:21:03+00:00,
08,1274596,08-190059,00,Macdonald & Lawrence Timber Framing Ltd,,Issued,2008-07-21,2008-12-31,Contractor - Special Trades *Historic*,Other,,,,,Cobble Hill,BC,CA,,,000,93.0,2025-04-22T14:21:03+00:00,
08,1274916,08-190383,00,Dillon Douglas Henry Cyrenne (Dillon Cyrenne),Walker Mechanical,Issued,2008-07-22,2008-12-31,Plumber *Historic*,,,,,,Surrey,BC,CA,,,000,81.0,2025-04-22T14:21:03+00:00,
08,1275604,08-191071,00,(Robert Wakulchik),,Issued,2008-07-28,2008-12-31,Electrical Contractor *Historic*,,,,,,New Westminister,BC,CA,,,000,82.0,2025-04-22T14:21:03+00:00,
08,1275618,08-191085,00,Chatwin Engineering Ltd,,Issued,2008-07-28,2008-12-31,Office *Historic*,Consultant,,,,,Burnaby,BC,CA,,,000,81.0,2025-04-22T14:21:03+00:00,
08,1276986,08-192437,00,BTS Electric Ltd,,Cancelled,,,Electrical Contractor *Historic*,,,,,,Surrey,BC,CA,,,000,68.0,2025-04-22T14:21:03+00:00,
08,1277604,08-193050,00,Surrey Fire & Safety Ltd,,Issued,2008-09-04,2008-12-31,Electrical Contractor *Historic*,,,,,,Langley,BC,CA,,,000,113.0,2025-04-22T14:21:03+00:00,
08,1277687,08-193132,00,Wireteck Electrical Ltd,,Issued,2008-08-19,2008-12-31,Electrical Contractor *Historic*,,,,,,Abbotsford,BC,CA,,,000,68.0,2025-04-22T14:21:03+00:00,
08,1278045,08-193485,00,Amanda Jane Robinson (Amanda Robinson),A J Robinson,Issued,2008-08-22,2008-12-31,Instruction *Historic*,Fitness Instruction,,,,,Aldergrove,BC,CA,,,000,68.0,2025-04-22T14:21:03+00:00,
08,1278106,08-193546,00,Balbir Singh Biring,,Issued,2008-08-22,2008-12-31,Contractor *Historic*,Building,,,,,Richmond,BC,CA,,,000,78.0,2025-04-22T14:21:03+00:00,
08,1278461,08-193890,00,C E Electric Ltd,,Issued,2008-08-27,2008-12-31,Electrical Contractor *Historic*,,,,,,North Vancouver,BC,CA,,,000,78.0,2025-04-22T14:21:03+00:00,
08,1278535,08-193960,00,,,Cancelled,,,Retail Dealer - Food *Historic*,Vitamins/Health Food,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1282350,08-197755,00,Weave & Bob Productions Inc,,Issued,2008-09-08,2008-12-31,Temporary Filming Company,,,,,,New York,NY,,,,000,79.0,2025-04-22T14:21:03+00:00,
08,1283562,08-198960,00,HYSM Productions Inc,,Issued,2008-09-18,2008-12-31,Temporary Filming Company,,,,,,North Vancouver,BC,CA,,,000,79.0,2025-04-22T14:21:03+00:00,
08,1288306,08-203690,00,Canwest Mediaworks Inc,ET Canada,Issued,2008-10-06,2008-12-31,Temporary Filming Company,,,,,,Toronto,On,CA,,,000,79.0,2025-04-22T14:21:03+00:00,
08,1288704,08-204085,00,Vintage Woodworks Inc,,Issued,2008-10-09,2008-12-31,Contractor - Special Trades *Historic*,Installation,,,,,Victoria,BC,CA,,,000,54.0,2025-04-22T14:21:03+00:00,
08,1288959,08-204339,00,(Shelby Jackson),Jackson Productions,Issued,2008-10-15,2008-12-31,Office *Historic*,Consultant,,,,,New Westminster,BC,CA,,,000,54.0,2025-04-22T14:21:03+00:00,
08,1290408,08-205769,00,Graybar Metal Works Ltd,,Issued,2008-10-29,2008-12-31,Contractor - Special Trades *Historic*,Installation,,,,,Richmond,BC,CA,,,000,54.0,2025-04-22T14:21:03+00:00,
08,1294416,08-209707,00,Steven Franklin Marsh (Steven Marsh),Summit Installations,Cancelled,,,Contractor - Special Trades *Historic*,Installation,,,,,Langley,BC,CA,,,0,,2025-04-22T14:21:03+00:00,
09,1330654,09-136704,00,Northside Plumbing & Heating Ltd,,Issued,2009-02-09,2009-12-31,Plumber *Historic*,,,,,,Coquitlam,BC,CA,,,1,136.0,2025-04-22T14:21:03+00:00,
09,1330662,09-136712,00,Tite Mechanical Ltd,,Pending,,,Plumber *Historic*,,,,,,Richmond,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330671,09-136721,00,Merit Mechanical Ltd,,Issued,2008-11-28,2009-12-31,Plumber *Historic*,,,,,,Maple Ridge,BC,CA,,,5,60.0,2025-04-22T14:21:03+00:00,
09,1330672,09-136722,00,Bruce A Lunggren (Bruce Lunggren),Select Mechanical,Issued,2009-07-09,2009-12-31,Plumber *Historic*,,,,,,Pitt Meadows,BC,CA,,,1,116.0,2025-04-22T14:21:03+00:00,
09,1330673,09-136723,00,G M Mechanical Inc,,Pending,,,Plumber *Historic*,,,,,,Port Coquitlam,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330674,09-136724,00,New West Plumbing & Heating & Building Ltd,,Issued,2009-06-29,2009-12-31,Plumber *Historic*,,,,,,Burnaby,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1330688,09-136738,00,Paul Rocco Zuccarello (Paul Zuccarello),Paul Zuccarello Plumbing,Gone Out of Business,,,Plumber *Historic*,,,,,,Burnaby,BC,,,,000,,2025-04-22T14:21:03+00:00,
09,1330757,09-136807,00,Hummelman & Sons Contracting Ltd,,Pending,,,Plumber *Historic*,,,,,,New Westminster,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330772,09-136822,00,(Jahangir Bahadori),John's Plumbing,Pending,,,Plumber *Historic*,,,,,,Burnaby,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330799,09-136849,00,B & T Mechanical Ltd,,Issued,2009-02-18,2009-12-31,Plumber & Sprinkler Contractor *Historic*,,,,,,Surrey,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1330839,09-136889,00,William James Jones (William Jones),Jones Plumbing and Heating,Inactive,2008-12-30,2009-12-31,Plumber *Historic*,,,,,,New Westminster,BC,CA,,,000,269.0,2025-04-22T14:21:03+00:00,
09,1330854,09-136904,00,Pro-Rooter Plumbing & Drainage Ltd,,Issued,2009-03-26,2009-12-31,Plumber *Historic*,,,,,,Surrey,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1330858,09-136908,00,A Martin Plumbing & Heating,,Issued,2009-06-16,2009-12-31,Plumber & Gas Contractor *Historic*,,,,,,Maple Ridge,BC,CA,,,0,116.0,2025-04-22T14:21:03+00:00,
09,1330868,09-136918,00,(Ruhullah Sabet-Rasekh),,Pending,,,Plumber *Historic*,,,,,,Maple Ridge,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330882,09-136932,00,Fire Code Plus Engineering Inc,,Issued,2009-03-12,2009-12-31,Plumber & Sprinkler Contractor *Historic*,,,,,,Port Coquitlam,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1330888,09-136938,00,Slesse Mechanical Inc,,Gone Out of Business,,,Plumber *Historic*,,,,,,Abbotsford,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330899,09-136949,00,Burnaby United Mechanical Ltd,,Pending,,,Plumber *Historic*,,,,,,Burnaby,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330915,09-136965,00,(Allan Cleveland),Upright Plumbing & Contracting,Pending,,,Plumber *Historic*,,,,,,Surrey,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1330951,09-137001,00,Harvey James Hoogenboom (Harvey Hoogenboom),Dutchies Plumbing,Pending,,,Plumber *Historic*,,,,,,Langley,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1331191,09-137240,00,Plane Productions Inc,,Pending,,,Production Company *Historic*,Film Production,,,,,Burnaby,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1332017,09-138061,00,International Dent King Inc,,Issued,2009-02-02,2009-12-31,Repair/ Service/Maintenance *Historic*,,,,,,North Vancouver,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1332111,09-138155,00,Ahearn & Soper Inc,,Issued,2009-01-13,2009-12-31,Wholesale  Dealer *Historic*,,,,,,New Westminster,BC,CA,,,1,60.0,2025-04-22T14:21:03+00:00,
09,1333365,09-139409,00,Industrial Safety Equipment Co Ltd,Industrial Safety Shoes,Inactive,2009-01-23,2009-12-31,Wholesale  Dealer *Historic*,,,,,,Mississauga,ON,,,,4,249.0,2025-04-22T14:21:03+00:00,
09,1334780,09-140824,00,Chris McGregor & Joyce McGregor,C-Level Marine Electronics,Issued,2009-01-21,2009-12-31,Repair/ Service/Maintenance *Historic*,,,,,,Surrey,BC,CA,,,1,60.0,2025-04-22T14:21:03+00:00,
09,1335551,09-141595,00,Canada JNJ Holdings Ltd,,Issued,2008-12-29,2009-12-31,Wholesale  Dealer *Historic*,,,,,,Richmond,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1335958,09-142002,00,(Johnny He),Q L Management Company,Issued,2009-01-20,2009-12-31,Wholesale  Dealer *Historic*,,,,,,Richmond,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1336429,09-142473,00,SC Stones Ltd,,Gone Out of Business,,,Wholesale  Dealer *Historic*,,,,,,Richmond,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1336924,09-142968,00,West Coast Fitness Fixations Inc,,Issued,2008-12-29,2009-12-31,Repair/ Service/Maintenance *Historic*,,,,,,Maple Ridge,BC,CA,,,000,60.0,2025-04-22T14:21:03+00:00,
09,1336957,09-143001,00,(Heng Jaing),Hengrun Trading,Pending,,,Wholesale  Dealer *Historic*,,,,,,Coquitlam,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1337266,09-143310,00,Guo Bin Zhao & Lihua Geng,Canada Maple Leaf International,Pending,,,Wholesale  Dealer *Historic*,,,,,,Richmond,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1337714,09-143758,00,Trevor Miles Creech (Trevor Creech),North Shore Blinds And Shades,Issued,2008-12-03,2009-12-31,Retail Dealer *Historic*,Other,,,,,Richmond,BC,CA,,,2,116.0,2025-04-22T14:21:03+00:00,
09,1338279,09-144323,00,Kansen Crane Service Inc,,Issued,2009-02-26,2009-12-31,Rentals *Historic*,Equipment Rental,,,,,Richmond,BC,CA,,,000,136.0,2025-04-22T14:21:03+00:00,
09,1338789,09-144831,00,Big City Towing Ltd,,Issued,2009-01-07,2009-12-31,Scavenging *Historic*,,,,,,Burnaby,BC,CA,,,000,235.0,2025-04-22T14:21:03+00:00,
09,1338815,09-144857,00,(My Bui),My Clean Up,Pending,,,Scavenging *Historic*,,,,,,Burnaby,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1338849,09-144891,00,Waste-Away Disposal Services Ltd,,Issued,2008-12-10,2009-12-31,Scavenging *Historic*,,,,,,Burnaby,BC,CA,,,4,235.0,2025-04-22T14:21:03+00:00,
09,1338850,09-144892,00,Darren Robert Curtis (Darren Curtis),NW Landscape Maintenance,Pending,,,Scavenging *Historic*,,,,,,Burnaby,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1338860,09-144902,00,WCS Waste Control Services Inc,,Issued,2009-01-20,2009-12-31,Scavenging *Historic*,,,,,,Burnaby,BC,CA,,,5,60.0,2025-04-22T14:21:03+00:00,
09,1338918,09-144960,00,Michael James Wight & Hilary Diana Smith,Stagecoach Theatre Arts,Issued,2009-01-02,2009-12-31,Instruction *Historic*,Other,,,,,Port Coquitlam,BC,CA,,,000,60.0,2025-04-22T14:21:03+00:00,
09,1338961,09-145001,00,Cura Institute For Integrated Learning Inc,Cura Training Institute,Pending,,,Instruction *Historic*,Other,,,,,Langley,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1339235,09-145275,00,(Lenka De Graafova),Lingostar Language Services,Issued,2009-01-21,2009-12-31,Educational *Historic*,Interpreter/Translator,,,,,Burnaby,BC,CA,,,1,116.0,2025-04-22T14:21:03+00:00,
09,1339397,09-145437,00,Jeremy Dipietrantonio (Jeremy Dipietrantonio),J D Athletics Personal Training Co,Issued,2008-12-03,2009-12-31,Instruction *Historic*,Fitness Instruction,,,,,Port Coquitlam,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1339484,09-145524,00,Maren Donna Gangnes (Maren Gangnes),,Issued,2009-09-21,2009-12-31,Instruction *Historic*,Fitness Instruction,,,,,West Vancouver,BC,CA,,,000,156.0,2025-04-22T14:21:03+00:00,
09,1339571,09-145608,00,,,Issued,2009-01-14,2009-12-31,Secondary Suite - Permanent *Historic*,,,,,,,,,,,000,60.0,2025-04-22T14:21:03+00:00,
09,1340669,09-146703,00,Moore & Russell Heating Ltd,,Issued,2009-01-23,2009-12-31,Sheet Metal Works *Historic*,,,,,,Coquitlam,BC,CA,,,15,116.0,2025-04-22T14:21:03+00:00,
09,1340685,09-146718,00,Fire Busters Inc,,Issued,2008-12-29,2009-12-31,Sprinkler Contractor *Historic*,,,,,,Delta,BC,CA,,,6,60.0,2025-04-22T14:21:03+00:00,
09,1340704,09-146737,00,468449 BC Ltd,,Pending,,,Sprinkler Contractor *Historic*,,,,,,Coquitlam,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1340730,09-146763,00,(Thomas Kennedy),TK Fire Protection,Pending,,,Sprinkler Contractor *Historic*,,,,,,Surrey,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1340731,09-146764,00,Ablaze Protection Systems,,Gone Out of Business,,,Sprinkler Contractor *Historic*,,,,,,Coquitlam,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1340746,09-146779,00,(John Sliman),,Gone Out of Business,,,Sprinkler Contractor *Historic*,,,,,,Coquitlam,BC,CA,,,000,,2025-04-22T14:21:03+00:00,
09,1340955,09-146987,00,Erin Lisa Routly (Erin Routly),Atlantis Therapies,Issued,2009-01-02,2009-12-31,Therapeutic Touch Technique *Historic*,,,,,,North Vancouver,BC,CA,,,000,116.0,2025-04-22T14:21:03+00:00,
09,1341255,09-147287,00,(Karen Mook),Bay Window Cleaning,Issued,2008-12-23,2009-12-31,Window Cleaner *Historic*,,,,,,New Westminster,BC,CA,,,1,269.0,2025-04-22T14:21:03+00:00,
08,1344175,08-210100,00,502453 BC Ltd,AMR Distributors & Product Placement Co,Issued,2008-11-12,2008-12-31,Wholesale Dealer - Food *Historic*,,,,,,North Vancouver,BC,CA,,,0,60.0,2025-04-22T14:21:03+00:00,
09,1346277,09-152260,00,Time Business Machines Ltd,,Issued,2008-11-26,2009-12-31,Wholesale  Dealer *Historic*,,,,,,Burnaby,BC,CA,,,6,116.0,2025-04-22T14:21:03+00:00,
09,1346307,09-152289,00,Alkam Construction Ltd,,Issued,2009-01-05,2009-12-31,Contractor - Special Trades *Historic*,Other,,,,,Langley,BC,CA,,,4,141.0,2025-04-22T14:21:03+00:00,
08,1346564,08-210336,00,Jasbir Sidhu & Inderjit K Sidhu & Robert Azevedo,AM/PM Electric,Issued,2008-11-14,2008-12-31,Electrical Contractor *Historic*,,,,,,Coquitlam,BC,CA,,,3,54.0,2025-04-22T14:21:03+00:00,
08,1346728,08-210473,00,,,Cancelled,,,Dining Lounge *Historic*,,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1346763,08-210495,00,,,Cancelled,,,Wholesale  Dealer *Historic*,,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1347056,08-210732,00,,,Cancelled,,,Beauty Services *Historic*,Laser Hair Removal *Historic*,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
09,1347364,09-152650,00,Firstonsite GP Inc,Edenvale a Division of FirstOnSite Restoration LP,Issued,2009-01-13,2009-12-31,Contractor *Historic*,Other,,,,,Abbotsford,BC,CA,,,265,60.0,2025-04-22T14:21:03+00:00,
08,1348106,08-211632,00,Russell (James) Mckay (Russell Mckay),,Issued,2008-11-26,2008-12-31,Peddler *Historic*,,,,,,New Westminister,BC,CA,,,0,54.0,2025-04-22T14:21:03+00:00,
08,1348307,08-211782,00,(Nader Ghazi),Ghazi Construction Company,Issued,2008-11-27,2008-12-31,Contractor *Historic*,Building,,,,,Coquitlam,BC,CA,,,2,54.0,2025-04-22T14:21:03+00:00,
09,1348312,09-153189,00,Cusano Contracting (2007) Inc,,Issued,2008-11-27,2009-12-31,Contractor - Special Trades *Historic*,Installation,,,,,Surrey,BC,CA,,,5,141.0,2025-04-22T14:21:03+00:00,
08,1348555,08-211977,00,Gordon Arthur Ian Knight (Gordon Knight),BC Fire Sprinklers,Issued,2008-12-01,2008-12-31,Sprinkler Contractor *Historic*,,,,,,Surrey,BC,CA,,,1,54.0,2025-04-22T14:21:03+00:00,
08,1348689,08-212078,00,,,Cancelled,,,Electrical-Security Alarm Installation *Historic*,,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
09,1349138,09-153564,00,,,Cancelled,,,Office *Historic*,Administration,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
09,1349419,09-153755,00,(Nawin Philawan),Solutions Electric,Issued,2008-12-04,2009-12-31,Electrical Contractor *Historic*,,,,,,New Westminster,BC,CA,,,0,116.0,2025-04-22T14:21:03+00:00,
09,1349523,09-153811,00,Richard James Buhler (Richard Buhler),Bay City Projects,Issued,2008-12-05,2009-12-31,Contractor *Historic*,Alterations & Repairs,,,,,Surrey,BC,CA,,,0,191.0,2025-04-22T14:21:03+00:00,
09,1349768,09-153925,00,,,Cancelled,,,Financial Services *Historic*,Accountant/Auditor,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
08,1350255,08-213193,00,(Aitin Rassai-Gilani),Kines Connect Rehab,Issued,2008-12-10,2008-12-31,Health Services *Historic*,Other,,,,,North Vancouver,BC,CA,,,0,54.0,2025-04-22T14:21:03+00:00,
09,1350367,09-154294,00,National Home Warranty Group Inc,,Gone Out of Business,,,Contractor *Historic*,Building,,,,,Surrey,BC,CA,,,0,,2025-04-22T14:21:03+00:00,
08,1350562,08-213419,00,,,Cancelled,,,Auto Repairs *Historic*,,,,,,,,,,,000,,2025-04-22T14:21:03+00:00,
09,1350688,09-154512,00,Dema Woodwork Industries Ltd,,Cancelled,,,Contractor *Historic*,Building,,,,,Brampton,ON,CA,,,10,,2025-04-22T14:21:03+00:00,
08,1351157,08-213788,00,Gateway Mechanical Services Inc,,Issued,2008-12-16,2008-12-31,Plumber & Gas Contractor *Historic*,,,,,,Surrey,BC,CA,,,000,10.0,2025-04-22T14:21:03+00:00,
