folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom,geo_point_2d
23,4219229,23-177530,00,Jeffery R Holowaychuk (Jeffery Holowaychuck),Clark Wilson LLP,Issued,2023-01-31T21:24:11+00:00,2023-12-31,Office *Historic*,Barrister & Solicitor,900,Unit,885,W GEORGIA ST,Vancouver,BC,CA,V6C 3E8,,000,237.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.119650025722, 49.2836841369494], 'type': 'Point'}, 'properties': {}}","{'lon': -123.119650025722, 'lat': 49.2836841369494}"
23,4219612,23-177900,00,,,Issued,2023-02-08T16:55:00+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,175.0,2025-04-22T21:22:42+00:00,,
23,4219619,23-177907,00,St Joseph's Church,,Issued,2023-01-20T21:17:13+00:00,2023-01-21,Exhibitions/Shows/Concerts *Historic*,Other,,,1612,E 18TH AV,Vancouver,BC,CA,V5N 2H6,,000,47.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.070537532445, 49.2539808661098], 'type': 'Point'}, 'properties': {}}","{'lon': -123.070537532445, 'lat': 49.2539808661098}"
23,4219620,23-177908,00,Schenker of Canada Ltd,,Issued,2023-03-31T17:00:35+00:00,2023-12-31,Office *Historic*,Broker,500 & 600,Unit,1030,W GEORGIA ST,Vancouver,BC,CA,V6E 2Y3,,140,197.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122008869142, 49.2845352944803], 'type': 'Point'}, 'properties': {}}","{'lon': -123.122008869142, 'lat': 49.2845352944803}"
23,4219737,23-104286,01,(Nataliya Makhmudova),,Issued,2023-01-20T21:45:10+00:00,2023-12-31,Apartment House Strata *Historic*,,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:42+00:00,,
23,4219819,23-178099,00,,,Issued,2023-01-21T02:12:16+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,175.0,2025-04-22T21:22:42+00:00,,
23,4220586,23-178859,00,Fifth & Fir Tile Ltd,,Issued,2023-01-23T21:28:27+00:00,2023-12-31,Retail Dealer *Historic*,Other,,,1745,W 4TH AV,Vancouver,BC,CA,V6J 1M2,,3,237.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.144270655404, 49.2682457332176], 'type': 'Point'}, 'properties': {}}","{'lon': -123.144270655404, 'lat': 49.2682457332176}"
23,4221029,23-179288,00,Darren W Marshall & Laurin E Kelsey,,Cancelled,,,Rentals *Historic*,Other,802,Unit,1188,W PENDER ST,Vancouver,BC,CA,V6E 0A2,,2,,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.123094933795, 49.2880539171784], 'type': 'Point'}, 'properties': {}}","{'lon': -123.123094933795, 'lat': 49.2880539171784}"
23,4221393,23-120534,01,Malaspina Consultants Inc,,Issued,2023-09-08T16:42:46+00:00,2023-12-31,Financial Services *Historic*,Other,1100,Unit,1199,W HASTINGS ST,Vancouver,BC,CA,V6E 3T5,,19,28.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122218569777, 49.2889218016672], 'type': 'Point'}, 'properties': {}}","{'lon': -123.122218569777, 'lat': 49.2889218016672}"
23,4221429,23-179678,00,Uyen Thah Thi Vo (Uyen Vo),KPMG,Issued,2023-01-24T18:26:10+00:00,2023-12-31,Financial Services *Historic*,Accountant/Auditor,900,Unit,777,DUNSMUIR ST,Vancouver,BC,CA,V6C 1X6,,0,237.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116383207944, 49.2843253122431], 'type': 'Point'}, 'properties': {}}","{'lon': -123.116383207944, 'lat': 49.2843253122431}"
23,4221461,23-179704,00,Sprott Shaw Language College (BC) Corp,Sprott Shaw Language College (SSLC),Issued,2023-02-10T21:44:53+00:00,2023-12-31,ESL Instruction *Historic*,ESL Instruction - Under 18,200 & 203,Unit,535,HOWE ST,Vancouver,BC,CA,V6C 2Z4,,7,223.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116719099403, 49.2850756206766], 'type': 'Point'}, 'properties': {}}","{'lon': -123.116719099403, 'lat': 49.2850756206766}"
23,4221548,23-179784,00,(Vicki Nguyen),Ivy League Injections,Inactive,2023-01-25T16:59:56+00:00,2023-12-31,Health Services *Historic*,Other,350,Unit,943,W BROADWAY,Vancouver,BC,CA,V5Z 4E1,,000,237.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125126477568, 49.2636641442616], 'type': 'Point'}, 'properties': {}}","{'lon': -123.125126477568, 'lat': 49.2636641442616}"
23,4221908,23-180140,00,WMK Chan Inc,,Issued,2023-01-25T17:49:50+00:00,2023-12-31,Financial Services *Historic*,Accountant/Auditor,1200,Unit,543,GRANVILLE ST,Vancouver,BC,CA,V6C 1X8,,9,237.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.115947356659, 49.2843522951602], 'type': 'Point'}, 'properties': {}}","{'lon': -123.115947356659, 'lat': 49.2843522951602}"
23,4222146,23-133678,01,Teligence (Canada) Ltd,Teligence,Issued,2023-02-01T19:38:33+00:00,2023-12-31,Office *Historic*,Management Company,400,Unit,303,W PENDER ST,Vancouver,BC,CA,V6B 1T3,,31,28.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.110869339894, 49.2824209504986], 'type': 'Point'}, 'properties': {}}","{'lon': -123.110869339894, 'lat': 49.2824209504986}"
23,4222561,23-146505,01,777 West Cordova Holdings Ltd,International News,Issued,2023-03-10T21:06:16+00:00,2023-12-31,Retail Dealer - Food *Historic*,Convenience Store,,,777,W CORDOVA ST,Vancouver,BC,CA,V6C 3S1,,2,68.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.113252488858, 49.2866526135765], 'type': 'Point'}, 'properties': {}}","{'lon': -123.113252488858, 'lat': 49.2866526135765}"
23,4222579,23-180785,00,Eric B Colobong (Eric Colobong),,Issued,2023-01-27T00:50:16+00:00,2023-12-31,Health Services *Historic*,Chiropractor/Chiropodist,,,878,HAMILTON ST,Vancouver,BC,CA,V6B 6A2,,000,237.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116209372786, 49.278326323664], 'type': 'Point'}, 'properties': {}}","{'lon': -123.116209372786, 'lat': 49.278326323664}"
23,4222722,23-106296,01,(Paul Ricketts),,Issued,2023-01-26T19:56:39+00:00,2023-12-31,Apartment House Strata *Historic*,,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:42+00:00,,
23,4222799,23-133509,01,Nicholas P Smith Law Corporation,,Issued,2023-01-27T17:44:55+00:00,2023-12-31,Office *Historic*,Barrister & Solicitor,1300,Unit,777,DUNSMUIR ST,Vancouver,BC,CA,V6C 1X6,,1,28.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116383207944, 49.2843253122431], 'type': 'Point'}, 'properties': {}}","{'lon': -123.116383207944, 'lat': 49.2843253122431}"
23,4223204,23-181380,00,Jennie Y Lee & Shiu Lee,,Issued,2023-03-24T21:10:23+00:00,2023-12-31,Apartment House Strata *Historic*,,,,,,Vancouver,BC,CA,,,000,147.0,2025-04-22T21:22:42+00:00,,
23,4223234,23-181408,00,(Susan Caithness),,Issued,2023-02-16T21:33:45+00:00,2023-12-31,Massage Therapist *Historic*,,MZ1,Unit,970,BURRARD ST,Vancouver,BC,CA,V6Z 2R4,,1,237.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125113318281, 49.2810836198967], 'type': 'Point'}, 'properties': {}}","{'lon': -123.125113318281, 'lat': 49.2810836198967}"
23,4223315,23-181486,00,,,Issued,2023-01-28T07:00:46+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,175.0,2025-04-22T21:22:42+00:00,,
23,4223566,23-181734,00,,,Cancelled,,,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,,2025-04-22T21:22:42+00:00,,
23,4247884,23-204855,00,Amanda D Robertson (Amanda Robertson),Mandy Robertson Trichology,Cancelled,,,Health Services *Historic*,Other,30,Unit,1089,W BROADWAY,Vancouver,BC,CA,V6H 1E5,,1,,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.128545481879, 49.2637215134457], 'type': 'Point'}, 'properties': {}}","{'lon': -123.128545481879, 'lat': 49.2637215134457}"
23,4248004,23-204974,00,(Shayne Mah),Summit Backflow Prevention Services,Issued,2023-03-23T16:05:50+00:00,2023-12-31,Plumber Sprinkler & Gas Contractor *Historic*,,,,,,Vancouver,BC,CA,,,1,459.0,2025-04-22T21:22:42+00:00,,
23,4248217,23-205184,00,,,Gone Out of Business,2023-03-23T01:24:57+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,157.0,2025-04-22T21:22:42+00:00,,
23,4248451,23-205415,00,RMI Tech Canada ULC,Razr,Issued,2023-03-31T16:03:03+00:00,2023-12-31,Computer Services *Historic*,Software,2,Unit,2015,MAIN ST,Vancouver,BC,CA,V5T 4L8,,13,209.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.101301655186, 49.2668648739251], 'type': 'Point'}, 'properties': {}}","{'lon': -123.101301655186, 'lat': 49.2668648739251}"
23,4248583,23-205540,00,(Jade Jiang),,Issued,2023-03-31T21:57:34+00:00,2023-12-31,Health Services *Historic*,Counselling,,,,,Vancouver,BC,CA,,,1,209.0,2025-04-22T21:22:42+00:00,,
23,4248792,23-205749,00,Lucky22 Enterprises Ltd,Rib And Chicken,Inactive,,,Restaurant Class 1 *Historic*,No Liquor Service,,,4443,W 10TH AV,Vancouver,BC,CA,V6R 2H8,,3,,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.207302079543, 49.2640571529602], 'type': 'Point'}, 'properties': {}}","{'lon': -123.207302079543, 'lat': 49.2640571529602}"
23,4248794,23-205751,00,ActiveCC Marketing Inc,,Issued,2023-03-28T18:05:36+00:00,2023-12-31,Computer Services *Historic*,Information,1500,Unit,701,W GEORGIA ST,Vancouver,BC,CA,V7Y 1K8,,2,209.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117751286267, 49.2834005265727], 'type': 'Point'}, 'properties': {}}","{'lon': -123.117751286267, 'lat': 49.2834005265727}"
23,4248830,23-205784,00,NGS SERVICES LTD,NUOVO Crepes and Waffles,Issued,2023-04-18T15:50:05+00:00,2023-12-31,Office *Historic*,Street Vendor,,,,,Vancouver,BC,,,,2,194.0,2025-04-22T21:22:42+00:00,,
23,4248962,23-205915,00,(Ugest Prasad),,Issued,2023-03-27T15:36:58+00:00,2023-12-31,Secondary Suite - Permanent *Historic*,,,,,,Vancouver,BC,CA,,,000,203.0,2025-04-22T21:22:42+00:00,,
23,4249919,23-206856,00,(Baljit Walia),,Issued,2023-04-06T15:40:41+00:00,2023-12-31,Secondary Suite - Permanent *Historic*,,,,,,Vancouver,BC,CA,,,000,134.0,2025-04-22T21:22:42+00:00,,
23,4249962,23-206898,00,,,Gone Out of Business,2023-03-28T03:01:19+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,157.0,2025-04-22T21:22:42+00:00,,
23,4250213,23-207147,00,Picketts Heath Inc,Picketts health,Issued,2023-04-17T23:16:11+00:00,2023-12-31,Health Services *Historic*,Nursing Service,,,,,Vancouver,BC,CA,,,1,194.0,2025-04-22T21:22:42+00:00,,
23,4250215,23-207149,00,Skoah Inc,,Pending,,,Retail Dealer *Historic*,Other,,,2910,W BROADWAY,Vancouver,BC,CA,V6K 2G8,,000,,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.170800252596, 49.2638482274214], 'type': 'Point'}, 'properties': {}}","{'lon': -123.170800252596, 'lat': 49.2638482274214}"
23,4250275,23-144806,01,Prime Seeds International Inc,,Issued,2023-04-13T16:30:00+00:00,2023-12-31,Retail Dealer *Historic*,Other,300,Unit,151,W HASTINGS ST,Vancouver,BC,CA,V6B 1H4,,5,28.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.108827464211, 49.2825792367453], 'type': 'Point'}, 'properties': {}}","{'lon': -123.108827464211, 'lat': 49.2825792367453}"
23,4250285,23-113977,01,(Jina Bae),K Van Beauty,Issued,2023-04-27T15:35:55+00:00,2023-12-31,Cosmetologist *Historic*,Hair Stylist/Hairdresser,,,4645,ARBUTUS ST,Vancouver,BC,CA,V6J 4A3,,1,199.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.153877247996, 49.2445856887116], 'type': 'Point'}, 'properties': {}}","{'lon': -123.153877247996, 'lat': 49.2445856887116}"
23,4250289,23-207218,00,,,Pending,2023-03-28T19:29:39+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,157.0,2025-04-22T21:22:42+00:00,,
23,4250364,23-112560,01,New Leaf Tile and Stone,,Pending,,,Contractor - Special Trades *Historic*,Tiler,,,,,Vancouver,BC,CA,,,4,,2025-04-22T21:22:42+00:00,,
23,4250456,23-207379,00,Perspal Capital Ltd,,Issued,2023-04-24T17:41:24+00:00,2023-12-31,Contractor *Historic*,Building,,,,,Vancouver,BC,CA,,,000,239.0,2025-04-22T21:22:42+00:00,,
23,4250494,23-207417,00,,,Cancelled,,,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,66.0,2025-04-22T21:22:42+00:00,,
23,4251128,23-100172,01,Anna Semenova,,Cancelled,,,Artist *Historic*,,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:42+00:00,,
23,4251187,23-208097,00,Highspot Canada Inc,Highspot,Issued,2023-03-29T22:52:34+00:00,2023-12-31,Computer Services *Historic*,Software,200,Unit,555,BURRARD ST,Vancouver,BC,CA,V7X 1L3,,11,209.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118959746657, 49.2865570713147], 'type': 'Point'}, 'properties': {}}","{'lon': -123.118959746657, 'lat': 49.2865570713147}"
23,4259022,23-215748,00,1139842 BC LTD,,Issued,2023-04-24T16:20:10+00:00,2023-12-31,Apartment House Strata *Historic*,,,,,,Vancouver,BC,CA,,,000,129.0,2025-04-22T21:22:42+00:00,,
23,4259116,23-215835,00,Crescent Legacy Properties Inc,,Issued,2023-04-20T15:43:18+00:00,2023-12-31,Office *Historic*,Real Estate Development/Investment,450,Unit,1580,W BROADWAY,Vancouver,BC,CA,V6J 5K8,,3,194.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.140260520016, 49.263299881263], 'type': 'Point'}, 'properties': {}}","{'lon': -123.140260520016, 'lat': 49.263299881263}"
23,4259128,23-215846,00,(Susan Yvonne Stevenson),Stevenson Benefits,Issued,2023-04-18T22:55:15+00:00,2023-12-31,Office *Historic*,Insurance Agent,1200,Unit,1111,W GEORGIA ST,Vancouver,BC,CA,V6E 4M3,,1,194.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.123373199272, 49.2863311263477], 'type': 'Point'}, 'properties': {}}","{'lon': -123.123373199272, 'lat': 49.2863311263477}"
23,4259385,23-216099,00,GDI Services (Canada) LP,,Issued,2023-04-19T15:58:27+00:00,2023-12-31,Janitorial Services *Historic*,,,,3680,E 2ND AV,Vancouver,BC,CA,V5M 0A4,,9,471.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.024855281698, 49.2678382680479], 'type': 'Point'}, 'properties': {}}","{'lon': -123.024855281698, 'lat': 49.2678382680479}"
23,4259797,23-117027,01,The Attisha Group Enterprises Inc,Tag Alliances,Pending,,,Entertainment Services *Historic*,Event Coordinator,300,Unit,1055,W HASTINGS ST,Vancouver,BC,CA,V6E 2E9,,4,26.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118192793095, 49.2877342016388], 'type': 'Point'}, 'properties': {}}","{'lon': -123.118192793095, 'lat': 49.2877342016388}"
23,4259818,23-216514,00,ARTEFACTUAL SYSTEMS INC,,Issued,2023-06-19T15:22:24+00:00,2023-12-31,Computer Services *Historic*,Other,,,,,Vancouver,BC,CA,,,1,166.0,2025-04-22T21:22:42+00:00,,
23,4260191,23-216867,00,1271887 BC Ltd,Baroness Bubble Tea,Issued,2023-04-21T23:30:16+00:00,2023-12-31,Ltd Service Food Establishment *Historic*,,,,780,DENMAN ST,Vancouver,BC,CA,V6G 1C9,,5,528.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.134935657747, 49.2915496127648], 'type': 'Point'}, 'properties': {}}","{'lon': -123.134935657747, 'lat': 49.2915496127648}"
23,4260199,23-216874,00,,,Issued,2023-04-21T21:25:47+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,148.0,2025-04-22T21:22:42+00:00,,
23,4260239,23-216912,00,,,Issued,2023-05-24T18:57:51+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,148.0,2025-04-22T21:22:42+00:00,,
23,4260472,23-217144,00,,,Pending,2023-04-22T20:41:34+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,148.0,2025-04-22T21:22:42+00:00,,
23,4261021,23-217686,00,1401907 BC Ltd,,Issued,2023-04-28T15:31:08+00:00,2023-12-31,Wholesale Dealer - Food *Historic*,,1500,Unit,701,W GEORGIA ST,Vancouver,BC,CA,V7Y 1K8,,4,407.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117751286267, 49.2834005265727], 'type': 'Point'}, 'properties': {}}","{'lon': -123.117751286267, 'lat': 49.2834005265727}"
23,4261024,23-217689,00,LFR Florals Inc,La Fraise Rose,Pending,,,Ltd Service Food Establishment *Historic*,,,,481,W 6TH AV,Vancouver,BC,CA,V5Y 1L3,,5,,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.114076436248, 49.2659963633891], 'type': 'Point'}, 'properties': {}}","{'lon': -123.114076436248, 'lat': 49.2659963633891}"
23,4261159,23-217816,00,Chelsea A Kirkpatrick (Chelsea Kirkpatrick),Chelsea Kirkpatrick Counselling,Issued,2023-05-01T18:22:05+00:00,2023-12-31,Health Services *Historic*,Counselling,216,Unit,736,GRANVILLE ST,Vancouver,BC,CA,V6Z 1G3,,1,194.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118522373666, 49.2818433477786], 'type': 'Point'}, 'properties': {}}","{'lon': -123.118522373666, 'lat': 49.2818433477786}"
23,4261212,23-217867,00,,,Issued,2023-04-24T23:27:01+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,148.0,2025-04-22T21:22:42+00:00,,
23,4261513,23-218167,00,0800044 BC Ltd,Tacoloco,Issued,2023-09-29T16:09:15+00:00,2023-12-31,Restaurant Class 1 *Historic*,No Liquor Service,,,1965,CORNWALL AV,Vancouver,BC,CA,V6J 1C9,,4,455.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.149237201142, 49.2727059364403], 'type': 'Point'}, 'properties': {}}","{'lon': -123.149237201142, 'lat': 49.2727059364403}"
23,4261536,23-218186,00,,,Issued,2023-04-25T16:40:13+00:00,2023-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,148.0,2025-04-22T21:22:42+00:00,,
23,4261537,23-218187,00,(Sharmaine Kwok),,Issued,2023-04-26T15:30:58+00:00,2023-12-31,Apartment House Strata *Historic*,,,,,,Vancouver,BC,CA,,,000,129.0,2025-04-22T21:22:42+00:00,,
23,4261545,23-218192,00,Apex One Investments Inc,,Issued,2023-05-08T17:33:22+00:00,2023-12-31,Apartment House Strata *Historic*,,,,,,Vancouver,BC,CA,,,000,129.0,2025-04-22T21:22:42+00:00,,
23,4261549,23-218196,00,Venture First Developments Inc,,Issued,2023-04-25T17:35:31+00:00,2023-12-31,Office *Historic*,Real Estate Development/Investment,218,Unit,970,BURRARD ST,Vancouver,BC,CA,V6Z 2R4,,1,194.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125113318281, 49.2810836198967], 'type': 'Point'}, 'properties': {}}","{'lon': -123.125113318281, 'lat': 49.2810836198967}"
23,4261664,23-218295,00,0926505 BC LTD,,Pending,,,Apartment House Strata *Historic*,,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:42+00:00,,
23,4261674,23-218304,00,Ranjini Mathews & Sijimon Varghese,,Issued,2023-04-27T15:30:37+00:00,2023-12-31,Secondary Suite - Permanent *Historic*,,,,,,Vancouver,BC,CA,,,000,128.0,2025-04-22T21:22:42+00:00,,
23,4262056,23-110577,01,Quang Chau Nguyen (Quang Nguyen),A & M Construction,Pending,,,Contractor *Historic*,Alterations & Repairs,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:42+00:00,,
23,4262355,23-108617,01,Purposely Platform Inc,,Issued,2023-05-03T19:59:27+00:00,2023-12-31,Computer Services *Historic*,Software,680,Unit,1199,W PENDER ST,Vancouver,BC,CA,V6E 2R1,,4,28.0,2025-04-22T21:22:42+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122585601107, 49.2883558777116], 'type': 'Point'}, 'properties': {}}","{'lon': -123.122585601107, 'lat': 49.2883558777116}"
23,4176830,23-148969,00,Lalten Yaletown Restaurant Ltd,Tasty Indian Bistro,Issued,2022-11-22T21:55:53+00:00,2023-12-31,Restaurant Class 1 *Historic*,With Liquor Service,,,1261,HAMILTON ST,Vancouver,BC,CA,V6B 6K3,,8,1857.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.12395861892, 49.2744164281392], 'type': 'Point'}, 'properties': {}}","{'lon': -123.12395861892, 'lat': 49.2744164281392}"
23,4176831,23-148970,00,1128380 BC Ltd,The Narcissus,Cancelled,,,Restaurant Class 1 *Historic*,With Liquor Service,109,Unit,1701,POWELL ST,Vancouver,BC,CA,V5L 5C9,,0,,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.069975846409, 49.2842293265774], 'type': 'Point'}, 'properties': {}}","{'lon': -123.069975846409, 'lat': 49.2842293265774}"
23,4176852,23-148991,00,LLH Eatery Inc,Saku,Gone Out of Business,,,Restaurant Class 1 *Historic*,With Liquor Service,,,1773,ROBSON ST,Vancouver,BC,CA,V6G 1C9,,2,,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.134713088208, 49.2913726587203], 'type': 'Point'}, 'properties': {}}","{'lon': -123.134713088208, 'lat': 49.2913726587203}"
23,4176854,23-148993,00,Hundy Hospitality Inc,Their There,Issued,2022-11-30T19:37:02+00:00,2023-12-31,Restaurant Class 1 *Historic*,With Liquor Service,,,2042,W 4TH AV,Vancouver,BC,CA,V6J 1M9,,20,1765.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.151485670758, 49.2678433638116], 'type': 'Point'}, 'properties': {}}","{'lon': -123.151485670758, 'lat': 49.2678433638116}"
23,4176858,23-148997,00,1041522 BC Ltd,Hail Mary's Restaurant,Issued,2022-12-19T16:12:55+00:00,2023-12-31,Restaurant Class 1 *Historic*,With Liquor Service,,,670,E BROADWAY,Vancouver,BC,CA,V5T 1X6,,6,1236.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.089607803367, 49.2621757370377], 'type': 'Point'}, 'properties': {}}","{'lon': -123.089607803367, 'lat': 49.2621757370377}"
23,4178143,23-150282,00,Aaron Richard Craven (Aaron Craven),Mitch And Murray Productions,Issued,2023-02-01T23:50:10+00:00,2023-12-31,Studio *Historic*,Performing Arts Studio,203,Unit,161,KEEFER ST,Vancouver,BC,CA,V6A 1X3,,2,211.0,2025-04-22T21:22:41+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.100566616865, 49.2797560019035], 'type': 'Point'}, 'properties': {}}","{'lon': -123.100566616865, 'lat': 49.2797560019035}"
